HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3KGTPGBS6YSGNX49VP10KHM9VH2U2W,A3R4489KD8RIY6,Approved,Thu Mar 18 21:13:21 PDT 2021,Thu Mar 18 21:53:32 PDT 2021,Sun Mar 21 21:53:32 PDT 2021,Sun Mar 21 21:54:15 PDT 2021,,,2411,100% (1/1),100% (1/1),0% (0/0),1903,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3KIBXJ1WD61GR8O2O9VVL7GEUV5OK4,A20E14F983V9HX,Approved,Thu Mar 18 21:59:38 PDT 2021,Thu Mar 18 22:01:52 PDT 2021,Sun Mar 21 22:01:52 PDT 2021,Sun Mar 21 22:02:15 PDT 2021,,,134,100% (1/1),100% (1/1),0% (0/0),2899,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3KXIR214I5NH6ZAUGJAI7DOFW5S24X,A1PBRKFHSF1OF8,Approved,Fri Mar 19 04:37:50 PDT 2021,Fri Mar 19 04:40:23 PDT 2021,Mon Mar 22 04:40:23 PDT 2021,Mon Mar 22 04:40:28 PDT 2021,,,153,100% (1/1),100% (1/1),0% (0/0),9767,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3KYQYYSHYWE8D2ISWS98HULOAM2ODL,ARRXO7PYW0XMZ,Approved,Thu Mar 18 21:01:34 PDT 2021,Thu Mar 18 22:48:50 PDT 2021,Sun Mar 21 22:48:50 PDT 2021,Sun Mar 21 22:49:16 PDT 2021,,,6436,100% (1/1),100% (1/1),0% (0/0),6709,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3KYQYYSHYWE8D2ISWS98HULOANCDOM,A2GP7N60KQKWUI,Approved,Fri Mar 19 04:02:28 PDT 2021,Fri Mar 19 04:13:47 PDT 2021,Mon Mar 22 04:13:47 PDT 2021,Mon Mar 22 04:14:27 PDT 2021,,,679,100% (1/1),100% (1/1),0% (0/0),5364,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3L2IS5HSFBPCCJT2H8ZKC5P76C5NUS,A3A1RLUW4G915S,Approved,Thu Mar 18 23:24:20 PDT 2021,Thu Mar 18 23:30:58 PDT 2021,Sun Mar 21 23:30:58 PDT 2021,Sun Mar 21 23:31:16 PDT 2021,,,398,100% (1/1),100% (1/1),0% (0/0),4928,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3L2IS5HSFBPCCJT2H8ZKC5P76CEUN8,A1OKMU27HBN9T3,Approved,Fri Mar 19 01:30:39 PDT 2021,Fri Mar 19 01:33:52 PDT 2021,Mon Mar 22 01:33:52 PDT 2021,Mon Mar 22 01:34:19 PDT 2021,,,193,100% (1/1),100% (1/1),0% (0/0),5256,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3L4PIM1GQUNE8Q5ZKGDQOA0U3YCRYR,A1720HSKGQ41VJ,Approved,Fri Mar 19 05:17:57 PDT 2021,Fri Mar 19 05:23:56 PDT 2021,Mon Mar 22 05:23:56 PDT 2021,Mon Mar 22 05:24:28 PDT 2021,,,359,100% (1/1),100% (1/1),0% (0/0),8434,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3L6L49WXW1495WTHY2CG5KRRGEC45R,A98VR0RTK5PA3,Approved,Thu Mar 18 22:20:37 PDT 2021,Thu Mar 18 22:25:35 PDT 2021,Sun Mar 21 22:25:35 PDT 2021,Sun Mar 21 22:26:16 PDT 2021,,,298,100% (1/1),100% (1/1),0% (0/0),7938,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3LBXNTKX0S2J4LJ3L3R2EBTRV6A9XE,ADVCIFLB5A9B,Approved,Fri Mar 19 05:03:21 PDT 2021,Fri Mar 19 05:09:17 PDT 2021,Mon Mar 22 05:09:17 PDT 2021,Mon Mar 22 05:09:30 PDT 2021,,,356,100% (1/1),100% (1/1),0% (0/0),1354,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3LKC68YZ3BA7M8IJDNEY9IA9H2UWOO,A2IYR9HF66R029,Approved,Fri Mar 19 01:31:17 PDT 2021,Fri Mar 19 02:21:04 PDT 2021,Mon Mar 22 02:21:04 PDT 2021,Mon Mar 22 02:21:24 PDT 2021,,,2987,100% (1/1),100% (1/1),0% (0/0),1274,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3LOTDFNYA86DGV5QEKV8MO1VP1WFWE,AF1N718KOGE71,Approved,Thu Mar 18 23:49:46 PDT 2021,Thu Mar 18 23:53:55 PDT 2021,Sun Mar 21 23:53:55 PDT 2021,Sun Mar 21 23:54:18 PDT 2021,,,249,100% (1/1),100% (1/1),0% (0/0),1153,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3LQ8PUHQFMZFTWCRKTFTOI40Q55IH2,ALML8V38FDV0,Approved,Thu Mar 18 22:40:10 PDT 2021,Thu Mar 18 22:42:49 PDT 2021,Sun Mar 21 22:42:49 PDT 2021,Sun Mar 21 22:43:16 PDT 2021,,,159,100% (1/1),100% (1/1),0% (0/0),4209,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3LUY3GC6307AHTTJKFJ162GIYHV7PU,AS2MFSWNC5CQI,Approved,Fri Mar 19 03:04:15 PDT 2021,Fri Mar 19 03:18:57 PDT 2021,Mon Mar 22 03:18:57 PDT 2021,Mon Mar 22 03:19:25 PDT 2021,,,882,100% (1/1),100% (1/1),0% (0/0),5858,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3M81GAB8A1QIJHXOX9A6B9SOM28BQ9,A1ROEDVMTO9Y3X,Approved,Thu Mar 18 21:00:48 PDT 2021,Sat Mar 20 08:26:28 PDT 2021,Tue Mar 23 08:26:28 PDT 2021,Tue Mar 23 08:26:58 PDT 2021,,,127540,100% (1/1),100% (1/1),0% (0/0),5937,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3MAOD8E57RH4TNNXMDA7WCOB0UMNXK,A2DBMKJCUX09Q5,Approved,Thu Mar 18 23:24:56 PDT 2021,Fri Mar 19 00:26:59 PDT 2021,Mon Mar 22 00:26:59 PDT 2021,Mon Mar 22 00:27:20 PDT 2021,,,3723,100% (1/1),100% (1/1),0% (0/0),9609,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3MRNMEIQW6D07HFVJ0TGPDHUFHYLD2,A3T5UAYFKJBVTA,Approved,Thu Mar 18 21:08:45 PDT 2021,Thu Mar 18 21:10:24 PDT 2021,Sun Mar 21 21:10:24 PDT 2021,Sun Mar 21 21:11:15 PDT 2021,,,99,100% (1/1),100% (1/1),0% (0/0),6961,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3MRNMEIQW6D07HFVJ0TGPDHUFIBDL9,A30UE6DWFNUCWX,Approved,Fri Mar 19 04:33:16 PDT 2021,Tue Mar 23 11:41:27 PDT 2021,Fri Mar 26 11:41:27 PDT 2021,Fri Mar 26 11:41:59 PDT 2021,,,371291,100% (1/1),100% (1/1),100% (1/1),4845,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3N2BF7Y2VR11PF2I58DLGBBH86PHM2,A24EBVP2KXRQOW,Approved,Thu Mar 25 21:02:11 PDT 2021,Thu Mar 25 21:25:01 PDT 2021,Sun Mar 28 21:25:01 PDT 2021,Fri Mar 26 12:25:17 PDT 2021,,,1370,100% (1/1),100% (1/1),100% (1/1),4743,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3NPI0JQDAPCXFRQQXIM2BY80NDZPTZ,A2W1EIVLN6JCLC,Approved,Thu Mar 18 23:22:16 PDT 2021,Thu Mar 18 23:26:56 PDT 2021,Sun Mar 21 23:26:56 PDT 2021,Sun Mar 21 23:27:16 PDT 2021,,,280,100% (1/1),100% (1/1),0% (0/0),5874,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3NVC2EB65R6MPOKX9QCU6CXEXJ03Y1,A1WKF2VH7TV0H2,Approved,Fri Mar 19 01:43:20 PDT 2021,Fri Mar 19 01:46:22 PDT 2021,Mon Mar 22 01:46:22 PDT 2021,Mon Mar 22 01:47:20 PDT 2021,,,182,100% (1/1),100% (1/1),0% (0/0),3694,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3OF2M9AATHVSQC29QI6C15NIE0AZKL,A3L4JI1S352HB8,Approved,Fri Mar 19 03:50:49 PDT 2021,Fri Mar 19 04:40:57 PDT 2021,Mon Mar 22 04:40:57 PDT 2021,Mon Mar 22 04:41:27 PDT 2021,,,3008,100% (1/1),100% (1/1),0% (0/0),5738,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3P4RDNWND6DBK27H8TIE0VKF3X2IJ0,A2OROMUVBD1NVC,Approved,Thu Mar 18 21:18:25 PDT 2021,Thu Mar 18 21:45:59 PDT 2021,Sun Mar 21 21:45:59 PDT 2021,Sun Mar 21 21:46:16 PDT 2021,,,1654,100% (1/1),100% (1/1),0% (0/0),3752,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3PDJHANYK6NZ0CHQIS64RFEVHET6HF,A3ADQ2RLQNJQDU,Approved,Fri Mar 19 02:30:07 PDT 2021,Fri Mar 19 03:13:22 PDT 2021,Mon Mar 22 03:13:22 PDT 2021,Mon Mar 22 03:13:28 PDT 2021,,,2595,100% (1/1),100% (1/1),0% (0/0),7538,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3PJUZCGDJ7NTPKIVDVFAYCCY4WR89T,A1Z2QEEPKEK1X1,Approved,Thu Mar 18 22:18:40 PDT 2021,Thu Mar 18 22:23:53 PDT 2021,Sun Mar 21 22:23:53 PDT 2021,Sun Mar 21 22:24:16 PDT 2021,,,313,100% (1/1),100% (1/1),0% (0/0),5473,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3Q5C1WP23N8SDXWYBKTE7MKO4V615H,A27VFM67RPD2L5,Approved,Fri Mar 19 04:11:45 PDT 2021,Fri Mar 19 05:38:46 PDT 2021,Mon Mar 22 05:38:46 PDT 2021,Mon Mar 22 05:39:28 PDT 2021,,,5221,100% (1/1),100% (1/1),0% (0/0),7227,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3QBD8R3Z22QVD6ZZ3H8FEQRIX99O48,A3RHJEMZ4EGY2U,Approved,Thu Mar 18 21:00:43 PDT 2021,Fri Mar 19 09:14:31 PDT 2021,Mon Mar 22 09:14:31 PDT 2021,Mon Mar 22 09:14:37 PDT 2021,,,44028,100% (1/1),100% (1/1),0% (0/0),2338,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3QXNC7EIPJ2B7VDSIR2V5X6GLYG09Z,A39R4SID4QS86H,Approved,Thu Mar 18 22:28:09 PDT 2021,Thu Mar 18 22:35:59 PDT 2021,Sun Mar 21 22:35:59 PDT 2021,Sun Mar 21 22:36:16 PDT 2021,,,470,100% (1/1),100% (1/1),0% (0/0),9202,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3R08VXYT7D2012QKW1XWYWOERE87WZ,A23JK6EV257I2R,Approved,Fri Mar 19 04:00:35 PDT 2021,Fri Mar 19 05:50:15 PDT 2021,Mon Mar 22 05:50:15 PDT 2021,Mon Mar 22 05:50:30 PDT 2021,,,6580,100% (1/1),100% (1/1),0% (0/0),4090,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3R6BYFZZP8JS5VAGOPRUO7F2YI3FX2,ARQ05PDNXPFDI,Approved,Mon Mar 22 14:17:29 PDT 2021,Tue Mar 23 13:50:36 PDT 2021,Fri Mar 26 13:50:36 PDT 2021,Fri Mar 26 12:25:17 PDT 2021,,,84787,100% (1/1),100% (1/1),100% (1/1),1880,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3RJSC4XJ111S68BGF1PETH1EZ2105C,A2UKJR30NX8K4Q,Approved,Thu Mar 18 23:13:05 PDT 2021,Thu Mar 18 23:42:08 PDT 2021,Sun Mar 21 23:42:08 PDT 2021,Sun Mar 21 23:42:16 PDT 2021,,,1743,100% (1/1),100% (1/1),0% (0/0),4756,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3RSDURM96BTPZM0UYATQP31BO8FEYS,A3PLJLUKN3PEA2,Approved,Thu Mar 18 23:20:55 PDT 2021,Thu Mar 18 23:25:58 PDT 2021,Sun Mar 21 23:25:58 PDT 2021,Sun Mar 21 23:26:16 PDT 2021,,,303,100% (1/1),100% (1/1),0% (0/0),6440,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3S06PH7KSSBNHABRQQBX5Y8GHC7D14,A1TLNLB9D87H6,Approved,Fri Mar 19 04:41:30 PDT 2021,Fri Mar 19 05:17:41 PDT 2021,Mon Mar 22 05:17:41 PDT 2021,Mon Mar 22 05:18:28 PDT 2021,,,2171,100% (1/1),100% (1/1),0% (0/0),3335,,
